YYYY,MM,DD,hh,mm_mn,WD,WSPD,GST,WVHT,DPD,APD,MWD,BAR,ATMP,WTMP,DEWP,VIS,TIDE
2003,5,21,12,,217,6.2,7.0,0.8,5.0,4.32,,1017.8,8.4,5.7,5.2,,
2003,5,21,13,,218,5.3,5.9,0.79,5.56,4.53,,1018.0,8.1,5.8,5.4,,
2003,5,21,14,,214,5.0,5.5,0.83,5.0,4.6,,1018.1,8.0,5.5,5.5,,
2003,5,21,15,,215,4.9,5.6,0.83,9.09,4.54,,1018.2,7.8,5.4,5.7,,
2003,5,21,16,,210,4.4,4.9,0.91,5.26,4.51,,1018.1,7.7,5.5,6.1,,
2003,5,21,17,,210,5.1,5.7,0.95,5.0,4.44,,1018.0,7.9,5.7,6.4,,
2003,5,21,18,,208,6.2,6.9,0.89,5.26,4.22,,1017.8,8.1,5.8,6.5,,
2003,5,21,19,,212,6.4,7.2,0.88,4.76,4.26,,1017.6,8.2,5.9,6.5,,
2003,5,21,20,,210,5.8,6.7,0.91,5.0,4.35,,1018.0,8.3,5.8,6.6,,
2003,5,21,21,,210,4.5,5.4,0.85,5.26,4.34,,1018.2,8.1,5.9,6.5,,
2003,5,21,22,,211,4.7,5.2,0.8,5.26,4.44,,1018.3,8.0,6.0,6.4,,
2003,5,21,23,,226,3.8,4.6,0.79,5.26,4.52,,1018.8,7.7,6.0,6.2,,
2003,5,22,0,,236,3.7,4.1,0.68,5.0,4.26,,1019.4,8.1,6.0,6.4,,
2003,5,22,1,,245,4.1,4.8,0.66,9.09,4.52,,1020.1,7.9,6.1,6.4,,
2003,5,22,2,,308,5.8,6.4,0.67,9.09,4.3,,1020.6,9.2,6.1,8.3,,
2003,5,22,3,,356,4.3,4.9,0.62,4.55,4.53,,1020.8,8.3,5.9,6.8,,
2003,5,22,4,,1,3.9,4.6,0.63,4.76,4.54,,1021.6,8.2,5.7,5.8,,
2003,5,22,5,,359,6.4,7.5,0.63,4.76,4.16,,1021.7,8.4,5.7,5.7,,
2003,5,22,6,,355,7.3,8.2,0.71,4.76,3.79,,1021.4,8.3,5.7,5.2,,
2003,5,22,7,,353,7.4,8.5,0.8,3.45,3.65,,1021.7,8.7,5.8,5.0,,
2003,5,22,8,,360,6.9,8.1,0.7,3.57,3.8,,1022.0,8.5,6.0,5.0,,
2003,5,22,9,,7,8.0,9.2,0.7,3.33,3.51,,1022.3,8.9,6.0,5.0,,
2003,5,22,10,,43,7.3,8.6,0.68,3.57,3.42,,1023.8,7.3,6.0,999.0,,
2003,5,22,11,,36,9.4,11.1,0.73,3.33,3.28,,1024.4,7.8,5.9,4.4,,
2003,5,22,12,,35,8.5,9.9,0.85,3.57,3.39,,1025.0,7.6,5.9,4.7,,
2003,5,22,13,,35,9.8,11.7,,,,,1025.7,7.7,6.0,4.2,,
2003,5,22,14,,35,10.2,12.5,1.18,4.17,3.75,,1026.0,7.4,6.0,3.6,,
2003,5,22,15,,39,9.0,11.2,1.22,4.17,3.83,,1026.6,7.6,6.0,3.6,,
2003,5,22,16,,45,8.0,9.3,1.22,4.55,4.0,,1026.7,7.4,6.0,3.9,,
2003,5,22,17,,41,6.5,7.7,1.1,4.35,3.91,,1026.8,7.4,6.0,4.2,,
2003,5,22,18,,12,5.1,5.9,0.84,3.85,4.01,,1026.8,7.0,6.1,4.4,,
2003,5,22,19,,20,3.7,4.3,0.81,5.26,4.12,,1027.2,6.8,6.1,4.6,,
2003,5,22,20,,29,2.2,2.8,0.76,5.26,4.24,,1027.2,6.7,6.1,4.7,,
2003,5,22,21,,42,2.7,3.1,0.67,4.35,4.18,,1027.1,7.1,6.2,4.7,,
2003,5,22,22,,32,3.4,4.0,0.64,4.17,4.01,,1026.9,6.8,6.1,4.8,,
2003,5,22,23,,37,4.3,5.1,0.64,5.26,3.99,,1026.9,7.3,6.1,4.9,,
2003,5,23,0,,34,6.8,8.1,0.62,4.76,3.75,,1026.8,7.9,6.1,4.7,,
2003,5,23,1,,63,6.5,7.6,0.62,5.0,3.73,,1027.3,7.5,6.0,4.9,,
2003,5,23,2,,88,3.2,3.7,0.63,4.55,3.78,,1028.2,7.3,6.1,5.4,,
2003,5,23,3,,43,2.7,3.2,0.72,5.56,3.9,,1028.0,6.7,6.2,5.3,,
2003,5,23,4,,20,3.0,3.5,0.66,5.56,3.95,,1027.9,6.5,6.2,5.0,,
2003,5,23,5,,53,4.7,5.6,0.64,5.88,4.12,,1028.0,6.5,6.2,5.0,,
2003,5,23,6,,47,4.4,5.2,0.63,6.25,4.42,,1027.8,6.5,6.2,4.9,,
2003,5,23,7,,57,4.2,4.8,0.58,6.25,4.1,,1027.6,6.4,6.1,5.0,,
2003,5,23,8,,51,5.1,6.0,0.62,6.25,4.13,,1027.3,6.3,6.1,5.0,,
2003,5,23,9,,50,5.7,6.6,0.63,5.88,3.74,,1027.1,6.3,6.5,5.0,,
2003,5,23,10,,52,6.5,7.6,0.64,3.33,3.53,,1027.5,6.3,6.6,5.0,,
2003,5,23,11,,55,6.7,7.8,0.66,3.13,3.39,,1027.9,6.3,6.7,5.0,,
2003,5,23,12,,61,6.8,8.0,0.66,3.13,3.39,,1028.1,6.3,6.7,5.1,,
2003,5,23,13,,41,6.9,8.0,0.75,3.33,3.38,,1028.5,6.1,6.8,5.0,,
2003,5,23,14,,37,6.7,7.9,0.76,3.23,3.33,,1028.5,6.0,6.5,4.9,,
2003,5,23,15,,46,7.3,8.5,0.71,3.57,3.27,,1028.8,6.0,6.4,5.1,,
2003,5,23,16,,49,6.5,7.2,0.72,3.33,3.3,,1028.7,5.6,6.5,5.0,,
2003,5,23,17,,52,6.9,7.8,0.65,3.23,3.31,,1028.5,5.6,6.5,5.0,,
2003,5,23,18,,46,5.6,6.5,0.58,3.23,3.42,,1028.4,5.9,6.5,5.1,,
2003,5,23,19,,48,4.4,5.1,0.52,5.0,3.65,,1028.0,6.3,6.5,5.4,,
2003,5,23,20,,102,3.7,4.3,0.5,5.0,4.1,,1028.0,6.4,6.5,5.5,,
2003,5,23,21,,109,2.2,3.0,0.47,8.33,4.34,,1027.9,6.7,6.8,5.7,,
2003,5,23,22,,130,1.2,1.4,0.46,5.88,4.44,,1027.7,6.6,6.9,5.7,,
2003,5,23,23,,106,1.7,2.0,0.61,5.0,4.49,,1027.5,6.7,7.0,5.8,,
2003,5,24,0,,106,1.6,1.8,0.64,5.26,4.38,,1027.5,6.8,7.0,5.9,,
2003,5,24,1,,101,1.3,1.7,0.59,5.26,4.4,,1027.4,6.9,7.0,5.7,,
2003,5,24,2,,43,1.2,1.5,0.6,4.55,4.38,,1027.5,6.9,6.9,5.8,,
2003,5,24,3,,31,0.9,1.2,0.63,5.26,4.51,,1027.3,6.7,6.9,5.8,,
2003,5,24,4,,40,3.9,4.5,0.65,5.56,4.42,,1026.7,6.5,6.8,5.5,,
2003,5,24,5,,101,2.3,2.7,0.57,5.56,4.33,,1026.5,6.5,6.6,5.5,,
2003,5,24,6,,67,3.4,3.8,0.54,5.56,4.3,,1025.9,6.5,6.5,5.5,,
2003,5,24,7,,82,3.9,4.4,0.7,5.56,4.66,,1025.5,6.8,6.5,5.7,,
2003,5,24,8,,113,5.0,5.7,0.75,5.26,4.61,,1025.3,6.9,6.5,5.3,,
2003,5,24,9,,106,5.8,6.8,0.78,5.26,4.56,,1024.9,6.7,6.5,5.3,,
2003,5,24,10,,89,5.8,7.1,0.83,5.56,4.33,,1024.9,6.6,6.6,5.3,,
2003,5,24,11,,84,6.7,8.4,0.99,5.56,4.47,,1024.7,6.5,6.6,5.2,,
2003,5,24,12,,75,7.4,8.3,0.97,5.56,4.18,,1024.6,6.3,6.6,5.1,,
2003,5,24,13,,74,6.5,7.5,1.04,6.25,4.41,,1025.4,6.3,6.6,5.2,,
2003,5,24,14,,64,7.3,8.4,1.05,5.88,4.4,,1025.2,6.3,6.6,5.3,,
2003,5,24,15,,57,8.1,9.4,1.04,6.25,4.39,,1024.9,6.0,6.6,5.2,,
2003,5,24,16,,54,8.8,10.1,1.05,4.76,4.24,,1024.8,5.9,6.6,5.0,,
2003,5,24,17,,54,7.9,9.3,1.1,6.25,4.23,,1025.0,5.8,6.7,5.0,,
2003,5,24,18,,59,7.9,9.0,1.05,6.25,4.06,,1024.7,5.7,6.7,5.1,,
2003,5,24,19,,59,7.3,8.7,1.17,5.88,4.45,,1024.4,5.8,6.7,5.0,,
2003,5,24,20,,62,6.8,8.2,1.3,5.88,4.56,,1024.0,6.0,6.6,5.4,,
2003,5,24,21,,56,4.5,5.3,1.38,5.88,5.07,,1024.0,6.2,6.5,5.7,,
2003,5,24,22,,53,4.5,5.4,1.35,5.56,5.06,,1023.6,6.4,6.5,5.8,,
2003,5,24,23,,56,5.1,5.9,1.43,6.67,5.14,,1023.3,6.5,6.6,5.9,,
2003,5,25,0,,51,4.7,5.4,1.4,5.88,5.37,,1023.3,6.4,6.6,5.8,,
2003,5,25,1,,64,4.5,5.0,1.34,6.25,5.24,,1023.3,6.7,6.5,6.0,,
2003,5,25,2,,79,5.5,6.3,1.2,6.25,5.02,,1023.0,6.9,6.5,5.8,,
2003,5,25,3,,69,5.8,6.6,1.17,11.43,4.98,,1022.4,6.9,6.5,5.3,,
2003,5,25,4,,71,6.6,8.2,1.19,11.43,4.83,,1022.0,7.2,6.5,5.2,,
2003,5,25,5,,63,8.1,9.3,1.25,11.43,4.75,,1020.9,7.5,6.5,4.5,,
2003,5,25,6,,59,9.0,10.2,1.2,11.43,4.44,,1019.9,7.1,6.5,4.7,,
2003,5,25,7,,65,9.7,11.1,1.26,11.43,4.23,,1018.6,7.2,6.5,5.1,,
2003,5,25,8,,55,8.4,10.1,1.45,11.43,4.36,,1018.4,7.0,6.5,5.5,,
2003,5,25,9,,53,9.0,10.3,1.5,3.85,4.39,,1017.8,6.6,6.5,5.7,,
2003,5,25,10,,50,9.9,11.9,1.57,10.81,4.66,,1017.2,6.7,6.4,6.0,,
2003,5,25,11,,48,12.1,14.2,1.6,5.26,4.4,,1016.0,6.8,6.4,6.1,,
2003,5,25,12,,36,9.0,11.7,1.62,4.35,4.42,,1017.5,6.8,6.4,6.1,,
2003,5,25,13,,31,11.6,14.3,1.84,4.76,4.43,,1015.3,6.6,6.3,5.9,,
2003,5,25,14,,45,14.9,17.3,2.2,5.0,4.62,,1013.9,6.7,6.3,6.1,,
2003,5,25,15,,26,11.6,14.0,2.53,5.26,4.81,,1015.2,6.8,6.2,5.9,,
2003,5,25,16,,41,13.3,16.7,2.47,5.26,4.92,,1014.8,6.8,6.2,6.0,,
2003,5,25,17,,36,13.3,17.0,,,,,1014.1,6.8,6.3,5.9,,
2003,5,25,18,,38,13.0,16.1,2.61,5.56,5.13,,1014.1,7.1,6.3,5.9,,
2003,5,25,19,,39,12.5,15.2,2.84,5.88,5.44,,1014.6,7.1,6.3,6.2,,
2003,5,25,20,,25,10.0,12.2,2.64,6.25,5.73,,1014.8,7.1,6.3,6.4,,
2003,5,25,21,,23,8.7,11.0,2.44,10.0,6.0,,1014.8,7.1,6.3,6.4,,
2003,5,25,22,,20,9.4,11.3,2.27,10.0,5.94,,1014.8,7.5,6.2,6.8,,
2003,5,25,23,,24,8.4,10.5,2.29,11.43,6.0,,1015.7,7.7,6.2,7.0,,
2003,5,26,0,,15,6.5,8.3,2.12,10.0,5.86,,1016.3,7.3,6.2,6.7,,
2003,5,26,1,,2,4.8,6.1,2.14,10.81,5.91,,1017.0,7.2,6.2,6.6,,
2003,5,26,2,,346,5.4,6.6,2.04,11.43,6.26,,1017.5,7.5,6.2,6.9,,
2003,5,26,3,,347,4.4,5.3,1.81,10.0,5.86,,1017.8,7.0,6.2,6.5,,
2003,5,26,4,,357,5.7,7.1,1.76,10.81,5.72,,1018.4,7.4,6.2,6.1,,
2003,5,26,5,,359,6.0,7.2,1.69,10.0,6.06,,1018.2,7.2,6.2,5.9,,
2003,5,26,6,,345,4.8,5.6,1.57,10.0,6.71,,1018.3,7.1,6.2,5.9,,
2003,5,26,7,,317,4.2,5.0,1.38,10.0,7.08,,1019.2,7.0,6.4,5.9,,
2003,5,26,8,,329,4.0,5.1,1.38,9.09,7.37,,1019.4,7.2,6.4,6.0,,
2003,5,26,9,,344,3.7,4.8,1.21,9.09,7.07,,1019.2,7.1,6.4,6.0,,
2003,5,26,10,,21,5.0,6.2,1.39,8.33,7.37,,1019.4,7.4,6.4,5.7,,
2003,5,26,11,,8,4.2,5.4,1.3,9.09,6.87,,1019.9,7.1,6.4,5.6,,
2003,5,26,12,,19,5.0,5.9,1.13,9.09,6.61,,1020.1,7.0,6.2,5.6,,
2003,5,26,13,,10,6.2,7.5,1.12,8.33,6.16,,1019.6,6.9,6.1,5.4,,
2003,5,26,14,,12,4.5,5.4,1.16,10.0,5.99,,1020.0,7.0,6.1,5.5,,
2003,5,26,15,,20,2.7,3.3,1.02,9.09,5.93,,1020.2,7.3,6.2,5.6,,
2003,5,26,16,,23,3.7,4.5,0.92,9.09,5.77,,1019.5,7.2,6.4,5.7,,
2003,5,26,17,,27,0.2,0.7,0.99,9.09,6.38,,1020.2,7.9,6.9,6.2,,
2003,5,26,18,,99,1.1,1.6,0.87,9.09,6.32,,1019.6,7.9,7.0,6.3,,
2003,5,26,19,,148,0.3,0.5,0.91,8.33,7.04,,1019.7,8.2,7.7,6.4,,
2003,5,26,20,,302,0.6,0.9,0.86,7.69,7.06,,1019.4,8.3,7.8,6.4,,
2003,5,26,21,,149,0.3,0.8,0.91,8.33,7.21,,1018.9,8.8,7.7,6.1,,
2003,5,26,22,,344,3.2,3.7,0.92,7.69,7.24,,1017.9,7.7,7.4,6.4,,
2003,5,26,23,,354,5.1,5.8,0.9,9.09,7.11,,1017.7,7.7,7.3,6.1,,
2003,5,27,0,,25,5.9,6.7,0.88,8.33,6.68,,1017.4,8.1,6.9,6.2,,
2003,5,27,1,,43,6.4,7.2,0.86,7.14,5.21,,1016.6,8.1,6.6,6.3,,
2003,5,27,2,,60,6.4,7.4,0.94,9.09,4.86,,1016.9,7.8,6.6,6.2,,
2003,5,27,3,,63,6.7,7.8,0.95,7.69,4.35,,1016.7,7.7,6.5,6.2,,
2003,5,27,4,,48,5.2,5.9,0.9,8.33,4.56,,1016.6,7.0,6.5,5.9,,
2003,5,27,5,,43,4.1,5.0,0.82,9.09,4.37,,1017.0,7.3,6.5,6.2,,
2003,5,27,6,,39,5.8,7.3,0.87,8.33,4.54,,1015.4,6.7,6.6,5.8,,
2003,5,27,7,,68,3.7,4.7,0.82,8.33,4.72,,1016.8,6.7,6.5,5.9,,
2003,5,27,8,,53,4.5,5.4,0.75,7.69,5.06,,1015.8,6.8,6.5,6.0,,
2003,5,27,9,,21,3.7,4.2,0.77,7.69,5.71,,1016.0,6.5,6.5,5.8,,
2003,5,27,10,,22,5.3,6.4,0.75,7.69,6.21,,1015.9,6.4,6.5,5.6,,
2003,5,27,11,,29,5.7,6.7,0.79,7.69,5.38,,1015.7,6.5,6.5,5.6,,
2003,5,27,12,,21,5.8,6.7,0.72,7.69,4.69,,1016.0,6.5,6.5,5.6,,
2003,5,27,13,,16,6.1,7.1,0.72,8.33,4.3,,1016.2,6.3,6.6,5.5,,
2003,5,27,14,,15,6.5,7.8,0.8,7.69,4.01,,1016.0,6.6,6.5,5.7,,
2003,5,27,15,,21,6.1,7.0,0.74,8.33,3.91,,1016.2,6.7,6.6,5.7,,
2003,5,27,16,,37,5.1,5.8,0.73,8.33,3.92,,1016.0,7.0,6.7,6.3,,
2003,5,27,17,,29,4.6,5.3,0.62,7.69,3.88,,1015.7,7.2,6.8,6.1,,
2003,5,27,18,,18,3.0,3.5,0.62,8.33,4.36,,1016.0,7.2,6.8,6.0,,
2003,5,27,19,,20,2.1,2.5,0.61,7.69,4.83,,1015.6,7.6,6.9,6.3,,
2003,5,27,20,,16,3.2,3.5,0.6,7.69,5.13,,1014.6,7.7,7.1,6.5,,
2003,5,27,21,,22,0.9,1.7,0.65,7.69,5.75,,1014.6,8.1,7.3,6.7,,
2003,5,27,22,,102,2.9,3.6,0.7,7.69,6.38,,1014.4,8.4,7.0,6.7,,
2003,5,27,23,,104,1.5,1.7,0.76,8.33,6.51,,1014.3,8.7,6.9,6.9,,
2003,5,28,0,,34,1.4,1.6,0.83,7.69,6.57,,1013.7,8.6,7.1,6.7,,
2003,5,28,1,,293,2.2,2.6,0.95,8.33,6.52,,1013.7,7.3,7.3,6.2,,
2003,5,28,2,,289,2.2,2.6,0.89,8.33,6.55,,1014.0,7.2,7.3,6.2,,
2003,5,28,3,,282,2.2,2.6,0.92,8.33,6.55,,1013.5,7.4,7.1,6.4,,
2003,5,28,4,,241,0.5,0.8,0.85,7.69,6.47,,1013.6,7.4,7.2,6.4,,
2003,5,28,5,,297,1.2,1.4,0.77,7.69,6.49,,1013.2,7.5,6.7,6.6,,
2003,5,28,6,,211,1.4,1.6,0.79,8.33,6.54,,1012.9,7.1,7.0,6.4,,
2003,5,28,7,,170,1.1,1.3,0.7,8.33,6.06,,1012.3,7.0,6.9,6.3,,
2003,5,28,8,,154,1.7,2.1,0.76,7.69,6.5,,1012.0,6.8,6.3,6.2,,
2003,5,28,9,,182,2.3,2.8,0.73,8.33,6.32,,1012.0,6.8,6.5,6.2,,
2003,5,28,10,,189,2.3,2.7,0.74,7.69,6.5,,1011.8,6.9,6.5,6.2,,
2003,5,28,11,,189,2.0,2.5,0.85,7.14,6.59,,1011.7,6.9,6.5,6.2,,
2003,5,28,12,,200,0.5,1.0,0.85,7.69,6.56,,1011.1,7.1,6.5,6.4,,
2003,5,28,13,,246,0.5,0.8,1.02,7.69,6.91,,1010.3,7.4,6.7,6.6,,
2003,5,28,14,,100,2.7,3.3,1.04,7.69,7.06,,1009.3,7.4,6.8,6.6,,
2003,5,28,15,,163,3.2,3.8,1.09,8.33,6.99,,1009.9,7.3,6.9,6.6,,
2003,5,28,16,,187,2.5,2.9,1.05,8.33,7.04,,1009.9,7.2,6.9,6.6,,
2003,5,28,17,,148,1.2,1.5,1.08,8.33,7.23,,1008.9,7.3,7.1,6.8,,
2003,5,28,18,,226,0.2,0.7,0.91,7.69,6.93,,1008.5,7.5,7.1,7.0,,
2003,5,28,19,,40,0.4,0.6,0.97,8.33,6.93,,1007.6,7.3,6.7,6.8,,
2003,5,28,20,,313,0.6,1.1,1.0,8.33,7.05,,1007.2,7.4,6.8,7.0,,
2003,5,28,21,,8,0.9,1.3,0.93,9.09,7.0,,1006.4,7.4,7.0,7.0,,
2003,5,28,22,,59,1.2,1.5,1.03,9.09,7.04,,1006.0,7.5,6.9,7.0,,
2003,5,28,23,,109,1.7,1.9,0.99,7.69,6.62,,1005.4,7.2,6.8,6.7,,
2003,5,29,0,,160,1.6,2.0,1.16,8.33,7.07,,1005.5,7.2,6.9,6.7,,
2003,5,29,1,,174,2.0,2.4,0.93,9.09,6.91,,1004.9,7.2,6.9,6.7,,
2003,5,29,2,,172,2.1,2.5,0.93,7.69,7.03,,1004.5,7.0,6.9,6.5,,
2003,5,29,3,,175,3.2,3.7,0.92,8.33,6.89,,1003.9,6.8,6.7,6.3,,
2003,5,29,4,,185,3.2,3.7,0.81,8.33,6.8,,1003.2,6.9,6.7,6.4,,
2003,5,29,5,,165,2.8,3.3,0.82,8.33,6.86,,1002.5,7.0,6.7,6.4,,
2003,5,29,6,,154,3.4,4.1,0.87,9.09,6.82,,1001.9,7.0,6.6,6.5,,
2003,5,29,7,,156,3.2,3.8,0.86,8.33,7.06,,1001.3,7.1,6.6,6.6,,
2003,5,29,8,,170,3.6,4.2,0.73,8.33,6.56,,1000.7,7.1,6.6,6.6,,
2003,5,29,9,,176,3.2,3.7,0.8,7.69,6.55,,1000.3,7.1,6.6,6.6,,
2003,5,29,10,,155,4.5,5.2,0.79,7.69,6.23,,1000.1,7.1,6.6,6.6,,
2003,5,29,11,,170,4.4,5.0,0.76,7.69,5.52,,1000.1,7.2,6.7,6.7,,
2003,5,29,12,,189,3.7,4.3,0.75,6.67,5.31,,1000.0,7.3,6.7,6.8,,
2003,5,29,13,,189,4.1,4.6,0.71,7.69,5.21,,999.8,7.3,6.6,6.9,,
2003,5,29,14,,204,4.0,4.6,0.75,7.69,5.29,,999.4,7.5,6.6,7.1,,
2003,5,29,15,,209,4.8,5.3,0.63,7.69,5.04,,999.6,7.4,6.6,7.0,,
2003,5,29,16,,207,4.3,4.9,0.66,7.14,4.99,,999.5,7.4,6.7,7.1,,
2003,5,29,17,,214,4.8,5.5,0.63,8.33,5.04,,999.5,7.6,6.8,7.3,,
2003,5,29,18,,210,5.0,5.7,0.71,8.33,4.84,,999.5,7.7,6.8,7.4,,
2003,5,29,19,,209,6.1,7.3,0.72,7.69,4.34,,999.5,7.9,6.7,7.5,,
2003,5,29,20,,216,4.0,4.9,0.81,8.33,4.48,,999.6,7.8,6.7,7.5,,
2003,5,29,21,,198,5.6,6.7,0.87,8.33,4.46,,999.3,7.8,6.8,7.4,,
2003,5,29,22,,200,7.0,8.1,0.92,8.33,4.6,,999.2,7.3,6.7,6.9,,
2003,5,29,23,,198,5.0,6.0,1.11,5.26,4.5,,999.5,7.1,6.7,6.7,,
2003,5,30,0,,202,6.9,7.8,1.15,6.67,4.64,,999.9,6.9,6.6,6.4,,
2003,5,30,1,,193,5.5,6.7,1.15,5.56,4.54,,1000.2,7.2,6.2,6.7,,
2003,5,30,2,,197,4.5,5.4,1.21,6.25,4.81,,1000.6,7.7,6.4,7.1,,
2003,5,30,3,,191,5.7,6.8,1.31,5.88,4.84,,1000.3,7.8,6.4,7.3,,
2003,5,30,4,,195,5.6,6.4,1.24,7.14,5.1,,1000.1,8.1,6.5,7.2,,
2003,5,30,5,,193,4.4,5.1,1.22,6.25,5.14,,999.7,8.0,6.4,7.1,,
2003,5,30,6,,196,4.8,5.6,1.16,6.67,5.11,,999.4,8.0,6.5,7.1,,
2003,5,30,7,,197,4.4,5.4,1.05,6.25,5.15,,999.2,7.8,6.7,7.0,,
2003,5,30,8,,195,4.0,4.8,1.08,7.69,5.01,,999.1,7.6,6.6,6.8,,
2003,5,30,9,,193,4.3,5.2,1.1,6.25,5.04,,999.5,7.8,6.6,6.9,,
2003,5,30,10,,189,5.1,6.0,1.16,5.56,4.91,,1000.0,8.1,6.5,7.1,,
2003,5,30,11,,203,2.8,3.3,1.2,5.88,5.05,,1000.2,7.8,6.5,6.9,,
2003,5,30,12,,210,3.1,3.6,1.14,6.67,4.83,,1000.2,8.0,6.6,7.0,,
2003,5,30,13,,191,2.1,2.5,1.29,6.67,5.02,,1000.4,7.9,6.7,6.9,,
2003,5,30,14,,228,1.5,1.8,1.19,5.88,5.03,,1000.2,8.1,7.0,7.1,,
2003,5,30,15,,162,2.9,3.6,1.17,6.67,5.06,,1000.3,8.1,7.2,7.1,,
2003,5,30,16,,147,3.2,3.9,1.2,6.25,5.29,,1000.5,8.2,7.5,7.3,,
2003,5,30,17,,152,4.5,5.4,1.13,6.25,5.51,,1000.3,8.0,6.9,7.2,,
2003,5,30,18,,152,3.8,4.4,1.07,6.25,5.44,,1000.4,8.3,6.7,7.5,,
2003,5,30,19,,154,3.7,4.4,1.08,8.33,5.57,,1000.2,8.2,6.8,7.4,,
2003,5,30,20,,157,4.1,4.9,1.14,7.69,5.51,,1000.0,8.3,6.9,7.6,,
2003,5,30,21,,164,2.8,3.5,1.03,7.69,5.2,,1000.3,8.3,7.0,7.5,,
2003,5,30,22,,181,1.1,2.0,0.97,7.14,5.28,,1000.3,8.3,7.2,7.6,,
2003,5,30,23,,174,1.7,2.4,0.99,7.14,5.2,,1000.8,8.2,7.0,7.5,,
2003,5,31,0,,180,2.7,3.2,1.05,7.14,5.14,,1001.1,8.5,7.1,7.8,,
2003,5,31,1,,169,2.1,2.6,0.95,6.67,4.88,,1001.3,8.1,6.8,7.5,,
